,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
2065,1607893603973:bd8bfd21-c7a9-4e1b-a838-d37acb25d67b,1607893603973:8acefbf0-4339-46db-b972-9f2dd4dd54be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2066,1607893603973:bd8bfd21-c7a9-4e1b-a838-d37acb25d67b,1607893603973:8acefbf0-4339-46db-b972-9f2dd4dd54be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2067,1607893603973:bd8bfd21-c7a9-4e1b-a838-d37acb25d67b,1607893603973:8acefbf0-4339-46db-b972-9f2dd4dd54be,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2069,1607893603973:a786372c-e07d-444d-a569-69316274e1f9,1607893603973:6413505a-7132-4dfa-b7dd-c5c2cd1fdb6d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2070,1607893603973:a786372c-e07d-444d-a569-69316274e1f9,1607893603973:6413505a-7132-4dfa-b7dd-c5c2cd1fdb6d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2072,1607893603973:a348688f-77a5-49fb-b7ab-210b0512f194,1607893603973:9c02e415-7a68-4fde-a3fb-a97308fc1bab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2073,1607893603973:a348688f-77a5-49fb-b7ab-210b0512f194,1607893603973:9c02e415-7a68-4fde-a3fb-a97308fc1bab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2075,1607893603973:31280e1a-465d-4353-aeb3-4b2a3a762458,1607893603973:f16e437d-493d-4083-a9d9-64a9d5a8a59c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2076,1607893603973:31280e1a-465d-4353-aeb3-4b2a3a762458,1607893603973:f16e437d-493d-4083-a9d9-64a9d5a8a59c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2078,1607893603973:31280e1a-465d-4353-aeb3-4b2a3a762458,1607893603973:76af09f1-56ae-4269-a77e-5ec790b73ad5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2080,1607893603973:2a1cbc0f-0803-427b-b131-146f03f6933e,1607893603973:4cd86136-22de-461c-abb9-8781e761aa8b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2081,1607893603973:2a1cbc0f-0803-427b-b131-146f03f6933e,1607893603973:4cd86136-22de-461c-abb9-8781e761aa8b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2083,1607893603973:2a1cbc0f-0803-427b-b131-146f03f6933e,1607893603973:2a4bee5f-8bb8-463e-9290-5817c09e1cfd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2084,1607893603973:2a1cbc0f-0803-427b-b131-146f03f6933e,1607893603973:2a4bee5f-8bb8-463e-9290-5817c09e1cfd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2086,1607893603973:167840d8-b418-40e1-acab-9ee20649b3cf,1607893603973:a4fbc110-a612-4a12-9a94-5136926750cc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2087,1607893603973:167840d8-b418-40e1-acab-9ee20649b3cf,1607893603973:a4fbc110-a612-4a12-9a94-5136926750cc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2089,1607893603972:dd560d0a-b916-48f5-8d68-f58389611af1,1607893603972:1ae29c81-9f49-4492-b4c2-be07b70c3e8b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2090,1607893603972:dd560d0a-b916-48f5-8d68-f58389611af1,1607893603972:1ae29c81-9f49-4492-b4c2-be07b70c3e8b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2092,1607893603972:bca1dd83-fb86-4273-96b9-cff76dc6ab22,1607893603972:ebbb503f-6979-4760-a35c-515361d526af,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2093,1607893603972:bca1dd83-fb86-4273-96b9-cff76dc6ab22,1607893603972:ebbb503f-6979-4760-a35c-515361d526af,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2095,1607893603972:bca1dd83-fb86-4273-96b9-cff76dc6ab22,1607893603972:4df32dd2-5001-4b79-a66a-21cba6991cf4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2096,1607893603972:bca1dd83-fb86-4273-96b9-cff76dc6ab22,1607893603972:4df32dd2-5001-4b79-a66a-21cba6991cf4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2098,1607893603972:879f4fad-d3a9-4513-847d-88258a51c720,1607893603972:8ec495b8-8011-43d6-8dbc-d55af0300780,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2099,1607893603972:879f4fad-d3a9-4513-847d-88258a51c720,1607893603972:8ec495b8-8011-43d6-8dbc-d55af0300780,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2101,1607893603972:82fded17-5994-4bb6-8de9-04e86ad43dfb,1607893603972:818740bb-6931-4b50-9e5f-bed89bc9c515,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2102,1607893603972:82fded17-5994-4bb6-8de9-04e86ad43dfb,1607893603972:818740bb-6931-4b50-9e5f-bed89bc9c515,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2103,1607893603972:82fded17-5994-4bb6-8de9-04e86ad43dfb,1607893603972:818740bb-6931-4b50-9e5f-bed89bc9c515,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2105,1607893603972:82fded17-5994-4bb6-8de9-04e86ad43dfb,1607893603972:28708bdf-0fd6-458a-97d4-e1b7670650de,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2106,1607893603972:82fded17-5994-4bb6-8de9-04e86ad43dfb,1607893603972:28708bdf-0fd6-458a-97d4-e1b7670650de,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2108,1607893603972:5dfd2632-b243-4cd5-8f40-e8a7c3a139fe,1607893603972:34c3987c-1d36-498a-a710-93b69a1aa84c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2109,1607893603972:5dfd2632-b243-4cd5-8f40-e8a7c3a139fe,1607893603972:34c3987c-1d36-498a-a710-93b69a1aa84c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2111,1607893603972:582d71d2-0c67-4f0c-b76c-05b2d0276e29,1607893603972:083d47a1-6e06-4c71-8def-c4e746e09e0d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2112,1607893603972:582d71d2-0c67-4f0c-b76c-05b2d0276e29,1607893603972:083d47a1-6e06-4c71-8def-c4e746e09e0d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2113,1607893603972:582d71d2-0c67-4f0c-b76c-05b2d0276e29,1607893603972:083d47a1-6e06-4c71-8def-c4e746e09e0d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2115,1607893603972:4c11088c-5468-4125-91fc-c2a1119bdb8a,1607893603972:b4e38122-27d8-4911-b361-c23225c3734a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2116,1607893603972:4c11088c-5468-4125-91fc-c2a1119bdb8a,1607893603972:b4e38122-27d8-4911-b361-c23225c3734a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2118,1607893603971:c67bac59-4e4f-49be-bbfc-9b2b5e087796,1607893603971:db190856-be79-4579-9317-9bdf8012f152,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2119,1607893603971:c67bac59-4e4f-49be-bbfc-9b2b5e087796,1607893603971:db190856-be79-4579-9317-9bdf8012f152,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2122,1607893603971:c67bac59-4e4f-49be-bbfc-9b2b5e087796,1607893603971:7f6b51bb-252a-4256-be3a-82ba69292551,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2124,1607893603971:b6f8f60a-b8ad-4e93-adb3-7cd692a51a8f,1607893603971:1565ac73-64e9-46a6-9432-9391448df63d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2125,1607893603971:b6f8f60a-b8ad-4e93-adb3-7cd692a51a8f,1607893603971:1565ac73-64e9-46a6-9432-9391448df63d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2127,1607893603971:963b14c2-9e2e-4722-b2aa-1b5fbb73aaaa,1607893603971:f5e1be4e-99e6-4ca5-be42-6e7e9e5b83a9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2128,1607893603971:963b14c2-9e2e-4722-b2aa-1b5fbb73aaaa,1607893603971:f5e1be4e-99e6-4ca5-be42-6e7e9e5b83a9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2130,1607893603971:7f0fe912-024a-4956-ad04-124fdb29538d,1607893603971:5e712115-43b8-4585-9b9f-cfdddb0731bd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2131,1607893603971:7f0fe912-024a-4956-ad04-124fdb29538d,1607893603971:5e712115-43b8-4585-9b9f-cfdddb0731bd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2133,1607893603971:7f0fe912-024a-4956-ad04-124fdb29538d,1607893603971:3f27aa10-4764-4076-b646-90d244d1f87d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2135,1607893603971:76951d03-22a0-4667-9d41-e84a7d7dbee8,1607893603971:a3a9af0a-79b3-40e3-9191-91bfd61e1ad0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2136,1607893603971:76951d03-22a0-4667-9d41-e84a7d7dbee8,1607893603971:a3a9af0a-79b3-40e3-9191-91bfd61e1ad0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2138,1607893603971:54e8f722-b638-4118-a1b4-eaf862d68248,1607893603971:5b15c810-4284-468f-80c6-d90953da8910,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2139,1607893603971:54e8f722-b638-4118-a1b4-eaf862d68248,1607893603971:5b15c810-4284-468f-80c6-d90953da8910,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2141,1607893603971:54e8f722-b638-4118-a1b4-eaf862d68248,1607893603971:21222bfe-7f21-4914-9cc8-2c15fdced11c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2142,1607893603971:54e8f722-b638-4118-a1b4-eaf862d68248,1607893603971:21222bfe-7f21-4914-9cc8-2c15fdced11c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2144,1607893603971:493f7a4e-82bc-41f5-acc6-d5c1bd89eec6,1607893603971:aba9b9ba-0a07-4435-8d5c-7d9c898f20a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2145,1607893603971:493f7a4e-82bc-41f5-acc6-d5c1bd89eec6,1607893603971:aba9b9ba-0a07-4435-8d5c-7d9c898f20a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2147,1607893603971:493f7a4e-82bc-41f5-acc6-d5c1bd89eec6,1607893603971:32b14261-a4ba-422e-8abf-5f015a4936f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2148,1607893603971:493f7a4e-82bc-41f5-acc6-d5c1bd89eec6,1607893603971:32b14261-a4ba-422e-8abf-5f015a4936f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2149,1607893603971:493f7a4e-82bc-41f5-acc6-d5c1bd89eec6,1607893603971:32b14261-a4ba-422e-8abf-5f015a4936f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2150,1607893603971:493f7a4e-82bc-41f5-acc6-d5c1bd89eec6,1607893603971:32b14261-a4ba-422e-8abf-5f015a4936f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2151,1607893603971:493f7a4e-82bc-41f5-acc6-d5c1bd89eec6,1607893603971:32b14261-a4ba-422e-8abf-5f015a4936f4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
2153,1607893603970:aa56e3fb-b938-47b2-94ee-6297e559081a,1607893603970:d9cbafe2-1582-4992-8b50-a3906443751b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2154,1607893603970:aa56e3fb-b938-47b2-94ee-6297e559081a,1607893603970:d9cbafe2-1582-4992-8b50-a3906443751b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2156,1607893603970:95dc85cf-acf2-4fd7-8888-d97be63ef9a3,1607893603971:9a096b61-353c-4d12-8b44-68eef20b94a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2157,1607893603970:95dc85cf-acf2-4fd7-8888-d97be63ef9a3,1607893603971:9a096b61-353c-4d12-8b44-68eef20b94a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2159,1607893603970:95dc85cf-acf2-4fd7-8888-d97be63ef9a3,1607893603970:144a0c04-17c1-447d-b165-ad3ce2808087,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2161,1607893603970:7497ff5f-6b06-4319-b209-9299206624f8,1607893603970:595ea4ae-60dc-4cfa-8cdc-8b7b42b4651f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2162,1607893603970:7497ff5f-6b06-4319-b209-9299206624f8,1607893603970:595ea4ae-60dc-4cfa-8cdc-8b7b42b4651f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2164,1607893603970:50199a96-49c6-4df9-96ad-acae7393b480,1607893603970:a5e748a4-c480-44ad-a436-830f23f0050f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2165,1607893603970:50199a96-49c6-4df9-96ad-acae7393b480,1607893603970:a5e748a4-c480-44ad-a436-830f23f0050f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2167,1607893603970:50199a96-49c6-4df9-96ad-acae7393b480,1607893603970:6c8afa7c-de2d-413c-b7db-f8f88fd2f793,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2168,1607893603970:50199a96-49c6-4df9-96ad-acae7393b480,1607893603970:6c8afa7c-de2d-413c-b7db-f8f88fd2f793,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2170,1607893603970:39748219-e617-4dbd-9b72-f105a6a6e282,1607893603970:71c142ba-ed63-4441-9e48-3f8c05f8549f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2171,1607893603970:39748219-e617-4dbd-9b72-f105a6a6e282,1607893603970:71c142ba-ed63-4441-9e48-3f8c05f8549f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2173,1607893603970:39748219-e617-4dbd-9b72-f105a6a6e282,1607893603970:6cf71834-527b-4349-958a-022e015850e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2174,1607893603970:39748219-e617-4dbd-9b72-f105a6a6e282,1607893603970:6cf71834-527b-4349-958a-022e015850e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2176,1607893603969:c3c28646-e51b-419a-b5e8-1fcea118b820,1607893603969:0431e669-4600-473f-a409-1689a08165f8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
2177,1607893603969:c3c28646-e51b-419a-b5e8-1fcea118b820,1607893603969:0431e669-4600-473f-a409-1689a08165f8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
2179,1607893603969:a9ce225d-384e-41b0-bd78-ebf640e07132,1607893603969:0dd6e650-bf78-464e-a6da-7d805d4f2a20,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
