,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
931,1607893176243:abcb6066-cda4-4969-a3b4-6db946871445,1607893176243:f58b6866-4fe0-4c64-9b5e-62446613108c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
945,1607893176242:4c4132ff-9309-4d38-a6db-19f943748417,1607893176242:3313911e-39e1-4658-b16f-1650f50ee382,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
954,1607893176240:ff0f151d-59d0-4635-b2a2-4b78e4dcf181,1607893176240:fcb1595c-011c-4d9f-b36c-26d7c361906e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
959,1607893176240:b6089220-14d5-498c-8251-9f38150716d4,1607893176241:4920836b-8e50-44c3-8e76-a5b8f6277d40,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
960,1607893176240:b6089220-14d5-498c-8251-9f38150716d4,1607893176241:4920836b-8e50-44c3-8e76-a5b8f6277d40,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
961,1607893176240:b6089220-14d5-498c-8251-9f38150716d4,1607893176241:4920836b-8e50-44c3-8e76-a5b8f6277d40,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
966,1607893176240:4979ec5a-7d85-4a4a-b7d4-9329849f484d,1607893176240:a2838a43-1582-4eaa-8106-0238d815c358,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
968,1607893176240:15c19531-5b6a-4abc-8d2d-c94e6aefe31c,1607893176240:c2ca6856-8962-4154-9750-46f42ec6d54c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
971,1607893176239:f8293224-5125-4b0e-bee3-17be048ac3aa,1607893176239:14f30342-6dbe-4ca1-99d7-4d8646810a55,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
976,1607893176239:91175c52-bb8e-47cf-bb2b-0a0a333ff2ac,1607893176239:811d8260-36fb-42b9-a67e-3d72f8a9a92b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
982,1607893176238:97203a0e-8f45-40df-a465-802ddee1fff3,1607893176238:606f8178-4cf2-402a-aec2-274523a24479,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
996,1607893176237:15230168-985d-41f0-9455-523981d6c05f,1607893176237:27e1539a-38aa-4be3-b6ab-200a3489e792,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
998,1607893176236:eb1e3da1-1a1f-44bc-9218-10c0f64f5c33,1607893176236:1cadfd54-53e7-46f6-bbe6-df96ddc64475,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1001,1607893176236:9f3b6a46-e366-420c-9e44-c4877ec1e481,1607893176236:34b4e70a-6a7c-4a12-b0fa-b43df6802b68,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1003,1607893176236:89769a44-4ef4-4741-b83f-f2eff718efea,1607893176236:4c5485f1-f912-48de-a8a0-c8a2beb8e525,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1018,1607893176234:b7319698-4b6e-491d-83da-bc87b8689294,1607893176234:b00533ec-c462-4c55-8bf5-9e6dbfc6534a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1021,1607893176234:7d104e28-f78a-46a0-9a3d-4ffc83a86bd1,1607893176234:5cee8a47-487b-4612-a657-21b4e5b94e3b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1023,1607893176234:34e7cddb-9b58-453b-bb81-3c5c7d217f2b,1607893176234:1fc6c75a-6f30-4b81-8814-41c66316a6bf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1037,1607893176232:89f2400a-fb15-4a05-99c8-19d862ec1d84,1607893176232:dfeed9d7-6d53-4c2e-a407-5b11c48f24f8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1040,1607893176232:61239435-4151-43da-a9b0-ed21e28162d4,1607893176232:8db7ab7c-e7fa-4f65-b2bd-b42ca1afbf6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1053,1607893176230:970781c1-4cb7-4cbc-802d-cc85f351e3eb,1607893176230:bc70bfff-2c9f-4a26-a676-a56ea6b78006,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1056,1607893176230:0965eb87-b758-4004-a76a-0c12b1c0713b,1607893176230:fda3bfe4-b2a8-4986-aa46-f8ebfbab7012,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1061,1607893176229:770a888a-c598-4714-acd0-04b66cafa30b,1607893176229:93d61652-563c-464a-9b2c-12227b53e5c7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1068,1607893176228:543745b5-9b97-4aea-9551-a82b6c441a42,1607893176228:199cc3e0-e3f0-4734-afe0-73b7ff9c8942,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1070,1607893176228:295fbf46-f358-4d80-a5b1-1239d6b5bab5,1607893176228:46971f4a-f3a9-40d5-bd5d-ed78fec32795,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1074,1607893176227:ea419277-7065-4e2c-b388-15bcb15c3d1d,1607893176227:bb20ffaa-ea05-4b13-84ba-50d35bc5e9a2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1076,1607893176227:b97c065b-b876-4c6a-9df5-a96bca4e446c,1607893176227:06830c4a-6af1-4b14-86e8-0d441b4e2bf5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1084,1607893176226:6dd31183-e776-4d42-9a14-2de1f6a27fdd,1607893176226:01659496-2840-4841-beed-fe8525e39755,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1090,1607893176225:1aaa80dd-7dba-40ea-bd42-ff778a267a37,1607893176225:b3bc442f-62ef-4b6f-9d34-ea31193f3ec2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1094,1607893176224:e7ac67e6-ffa7-4d6e-9f81-d4c00c7bfabb,1607893176224:98b7a854-4106-475a-a7dd-523f3afa2210,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1105,1607893176223:af8cd592-0944-4288-8250-5ed0bddcc1cd,1607893176223:6cd5db49-25ff-4270-ab5f-b32974bd659d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1108,1607893176223:994dd5e1-8f17-4493-a43e-9adcd0e10daf,1607893176223:e8cb1a47-31ea-4ea3-9938-b447a14565e7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1110,1607893176223:95bbcad1-c1b2-4f18-9d5b-8f06fb6dd647,1607893176223:7aaa88f9-a333-450b-875c-bf8c4c4137c7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1113,1607893176223:2090c487-8372-43a6-b4ca-aa9371d98ab3,1607893176224:fd6affbd-fda1-4cbe-bf49-1ed311a39831,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1121,1607893176221:dd8b2216-ba57-462c-a137-7f358e7529ab,1607893176221:acfd50c1-2b79-4712-9ab0-5c848ed2b2d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1123,1607893176221:89260cc4-ce6a-4b44-931d-d84c9a4ed62e,1607893176221:15f41320-0ead-424b-913b-0333140537dc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1131,1607893176220:1c86819b-21e8-4172-844c-47b0052d19d4,1607893176220:8833c675-f7bd-419f-b6d7-14fa3f186e7d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1138,1607893176219:6849c8de-cbf7-4625-ac35-0e58507f106f,1607893176219:77360a0a-38e3-48d7-afa0-0e911ba479c0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1147,1607893176217:d2e8b440-2524-4027-bf02-7eddfe4ccd37,1607893176217:1169074a-7675-4a11-a2be-f4c33e778ed7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1156,1607893176216:4c442ef6-f053-4f4c-9413-c388ab776b98,1607893176216:0811c3aa-ee6a-4a5a-b435-fb53af558d14,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1159,1607893176216:08bf7f17-d19d-423c-aa02-35058dc43a7b,1607893176216:29276b30-5712-401e-9276-519a1f6dd58e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1162,1607893176215:c1172fdd-1bc4-48df-acba-2eb809c10595,1607893176215:be2185a8-a98a-461b-bb30-b664bba8d93b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1173,1607893176214:43b891e1-d6cd-4637-bdf7-c435335b019b,1607893176214:1bf3e420-54f3-4cb9-8b87-8c2cca2e6242,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1176,1607893176213:deae79c2-157a-48e7-9ccc-8d42e5e3ce44,1607893176213:bbc9b532-4ff9-496e-a380-0dfb984c5b2d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1192,1607893176211:75609a21-d203-48bd-8f6d-da91fe08a6d6,1607893176211:47356561-0696-486f-8231-c469f6ad41a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1195,1607893176210:cc02f1e3-50b9-4b39-9950-768e308a0553,1607893176210:cfab3209-e098-4d0b-9bb6-335805a5d5c3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
